INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/01/04', '39489959', '21127581248', 530.000000, 540.000000, 528.000000, 536.000000, 6.000000, '33316')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/01/30', '18980506', '13790479800', 734.000000, 739.000000, 709.000000, 739.000000, 46.000000, '17959')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/01/31', '13095953', '9576987866', 734.000000, 752.000000, 716.000000, 718.000000, -21.000000, '13372')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/01', '5815887', '4200815801', 724.000000, 728.000000, 718.000000, 724.000000, 6.000000, '6472')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/02', '11416420', '8528075777', 747.000000, 753.000000, 737.000000, 747.000000, 23.000000, '13378')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/03', '6601968', '4944315922', 742.000000, 753.000000, 741.000000, 751.000000, 4.000000, '9821')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/06', '7693098', '5688901183', 745.000000, 749.000000, 730.000000, 731.000000, -20.000000, '11360')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/07', '7367549', '5311698169', 739.000000, 739.000000, 716.000000, 717.000000, -14.000000, '11225')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/08', '7991431', '5916772668', 726.000000, 747.000000, 725.000000, 744.000000, 27.000000, '10390')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/09', '4016255', '2989612567', 740.000000, 749.000000, 736.000000, 749.000000, 5.000000, '5237')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/10', '3235750', '2403001389', 749.000000, 749.000000, 739.000000, 740.000000, -9.000000, '5088')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/13', '4171947', '3045507641', 735.000000, 737.000000, 726.000000, 731.000000, -9.000000, '6401')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/14', '3487039', '2564692740', 737.000000, 742.000000, 731.000000, 732.000000, 1.000000, '4800')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/15', '6977304', '4988019068', 730.000000, 730.000000, 708.000000, 710.000000, -22.000000, '16412')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/16', '5178561', '3694202826', 716.000000, 718.000000, 706.000000, 711.000000, 1.000000, '6729')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/17', '3610451', '2594173860', 708.000000, 723.000000, 707.000000, 723.000000, 12.000000, '5088')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/20', '2619587', '1906206540', 725.000000, 732.000000, 719.000000, 726.000000, 3.000000, '4338')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/21', '2746079', '1998529680', 728.000000, 734.000000, 724.000000, 725.000000, -1.000000, '4237')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/22', '4610941', '3302548740', 718.000000, 722.000000, 713.000000, 713.000000, -12.000000, '7121')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/23', '8227452', '6079143664', 724.000000, 745.000000, 722.000000, 745.000000, 32.000000, '11541')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/02/24', '8209174', '6028811080', 751.000000, 752.000000, 723.000000, 723.000000, -22.000000, '9480')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/03/01', '16624548', '12828468206', 737.000000, 795.000000, 731.000000, 791.000000, 68.000000, '26563')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/03/02', '9729803', '7592031747', 790.000000, 790.000000, 773.000000, 775.000000, -16.000000, '14995')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/03/03', '6642734', '5163568412', 778.000000, 789.000000, 771.000000, 775.000000, 0.000000, '10379')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/03/06', '7685453', '6049105130', 785.000000, 795.000000, 777.000000, 784.000000, 9.000000, '10868')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/03/07', '5202228', '4091966772', 789.000000, 790.000000, 783.000000, 788.000000, 4.000000, '6190')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/03/08', '8741223', '6729680891', 782.000000, 784.000000, 765.000000, 768.000000, -20.000000, '17818')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/03/09', '5335712', '4110500928', 769.000000, 775.000000, 767.000000, 767.000000, -1.000000, '6909')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2454', '2023/03/10', '6008380', '4545088178', 759.000000, 761.000000, 753.000000, 756.000000, -11.000000, '12293')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/04', '9616722', '2553353170', 263.500000, 271.000000, 262.500000, 265.000000, 2.000000, '6878')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/05', '18236900', '5052768448', 270.000000, 283.000000, 269.500000, 276.500000, 11.500000, '12442')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/06', '30972893', '9123977861', 284.000000, 303.500000, 282.000000, 298.000000, 21.500000, '22763')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/07', '25367203', '7787513900', 298.000000, 321.500000, 298.000000, 316.000000, 18.000000, '18991')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/08', '30771661', '9708435932', 319.000000, 325.000000, 306.000000, 310.000000, -6.000000, '25031')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/11', '16599358', '5137076867', 307.000000, 314.000000, 302.000000, 313.000000, 3.000000, '13399')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/12', '18679892', '5913591287', 315.500000, 323.500000, 312.500000, 314.000000, 1.000000, '14864')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/13', '16035160', '5008356275', 312.000000, 315.500000, 310.500000, 312.500000, -1.500000, '11824')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/14', '19227844', '5878653082', 312.000000, 312.000000, 303.000000, 306.000000, -6.500000, '14190')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/15', '20027526', '6052412763', 304.000000, 313.000000, 297.000000, 299.500000, -6.500000, '19954')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/18', '26096261', '7508329671', 290.000000, 292.000000, 283.000000, 289.500000, -10.000000, '19283')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/19', '10907152', '3222538590', 291.500000, 298.000000, 291.500000, 294.000000, 4.500000, '9957')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/20', '13009296', '3843278338', 295.500000, 299.000000, 291.500000, 294.500000, 0.500000, '10823')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/21', '13150028', '3901243481', 297.000000, 300.000000, 293.000000, 299.000000, 4.500000, '10123')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/22', '17907677', '5235523191', 299.500000, 299.500000, 290.000000, 291.000000, -8.000000, '12145')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/25', '8135451', '2388422812', 288.000000, 296.500000, 288.000000, 295.500000, 4.500000, '6736')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/26', '12383753', '3594845719', 297.500000, 297.500000, 288.000000, 289.000000, -6.500000, '10312')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/27', '13941415', '3954146032', 285.000000, 291.500000, 283.500000, 287.500000, -1.500000, '9232')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/28', '11148050', '3184794365', 282.000000, 290.500000, 281.000000, 287.500000, 0.000000, '8424')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/01/29', '17019588', '4956705853', 298.000000, 298.000000, 282.500000, 282.500000, -5.000000, '11044')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/01', '8660851', '2445423933', 277.000000, 287.000000, 277.000000, 285.000000, 2.500000, '7362')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/02', '12263578', '3522269723', 288.000000, 292.500000, 285.500000, 286.000000, 1.000000, '10096')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/03', '11924831', '3403899382', 289.000000, 290.000000, 282.000000, 284.000000, -2.000000, '8992')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/04', '9305974', '2652751052', 285.000000, 287.500000, 283.000000, 287.000000, 3.000000, '5986')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/05', '28090044', '7868114167', 287.500000, 288.000000, 276.000000, 280.500000, -6.500000, '19633')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/17', '39393538', '11596918467', 281.000000, 301.000000, 281.000000, 299.500000, 19.000000, '24798')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/18', '20487672', '6300136679', 305.500000, 313.000000, 304.000000, 306.000000, 6.500000, '16173')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/19', '10352707', '3105093085', 303.000000, 304.000000, 297.000000, 300.000000, -6.000000, '9560')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/22', '10460684', '3160669076', 304.500000, 307.500000, 300.000000, 301.000000, 1.000000, '8325')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/23', '10175535', '3051566481', 299.000000, 303.000000, 295.000000, 303.000000, 2.000000, '7531')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/24', '11582397', '3434341165', 302.000000, 302.500000, 293.000000, 294.000000, -9.000000, '11104')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/25', '12776178', '3749276874', 299.500000, 299.500000, 289.500000, 294.500000, 0.500000, '11197')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/02/26', '21410094', '6079608368', 288.500000, 288.500000, 280.500000, 280.500000, -14.000000, '18417')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/02', '13515340', '3948548338', 297.000000, 297.500000, 284.500000, 288.000000, 7.500000, '10531')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/03', '10209733', '2924850128', 290.500000, 291.000000, 283.500000, 289.000000, 1.000000, '8470')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/04', '12734796', '3582365320', 286.500000, 287.500000, 278.000000, 281.000000, -8.000000, '14921')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/05', '12209952', '3374659166', 277.000000, 279.500000, 273.500000, 275.000000, -6.000000, '12895')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/08', '11116028', '3049794565', 280.000000, 280.000000, 270.000000, 270.500000, -4.500000, '12600')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/09', '17567729', '4621255992', 267.000000, 267.500000, 259.000000, 263.500000, -7.000000, '15207')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/10', '12789917', '3423253556', 270.000000, 272.000000, 264.500000, 265.000000, 1.500000, '10156')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/11', '15458139', '4289887101', 268.000000, 283.000000, 266.000000, 281.500000, 16.500000, '11462')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/12', '14234977', '4014581626', 284.000000, 285.500000, 278.500000, 282.000000, 0.500000, '7296')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/15', '8796253', '2454334852', 278.500000, 281.000000, 277.000000, 277.500000, -4.500000, '5931')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/16', '8817605', '2489064338', 278.500000, 284.500000, 278.000000, 282.000000, 4.500000, '6804')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/17', '6915255', '1957889655', 283.000000, 284.000000, 280.500000, 284.000000, 2.000000, '5257')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/18', '9735268', '2810723903', 287.000000, 291.500000, 285.000000, 288.000000, 4.000000, '9114')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/19', '11341026', '3221893599', 287.500000, 287.500000, 283.000000, 283.000000, -5.000000, '7707')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/22', '4222713', '1207762584', 285.000000, 287.500000, 283.000000, 287.000000, 4.000000, '3799')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/23', '5618593', '1616473641', 287.500000, 290.000000, 286.000000, 288.000000, 1.000000, '4268')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/24', '5506551', '1560023210', 288.000000, 289.000000, 283.500000, 285.500000, -2.500000, '4316')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/25', '6425101', '1821693952', 285.500000, 286.500000, 280.000000, 284.000000, -1.500000, '5003')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/26', '5598881', '1603350115', 284.500000, 288.000000, 283.000000, 288.000000, 4.000000, '4599')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/29', '5447414', '1566216245', 289.000000, 290.000000, 286.000000, 288.000000, 0.000000, '5012')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/30', '8551587', '2490683340', 288.000000, 294.500000, 286.000000, 292.500000, 4.500000, '7679')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/03/31', '7850087', '2275890901', 295.000000, 295.000000, 288.000000, 288.000000, -4.500000, '5687')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/01', '10592064', '3113339915', 290.000000, 296.000000, 289.500000, 295.500000, 7.500000, '9028')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/06', '7684725', '2298484380', 299.500000, 301.500000, 297.500000, 298.000000, 2.500000, '7218')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/07', '5345317', '1588483313', 300.000000, 300.000000, 295.000000, 298.500000, 0.500000, '5086')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/08', '5925147', '1766301713', 300.500000, 300.500000, 297.000000, 297.000000, -1.500000, '5416')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/09', '5864550', '1752649328', 300.000000, 300.000000, 297.000000, 299.000000, 2.000000, '5008')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/12', '8058087', '2365701737', 300.000000, 300.500000, 290.500000, 291.000000, -8.000000, '7178')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/13', '5743370', '1692600107', 293.000000, 297.500000, 292.000000, 292.000000, 1.000000, '5122')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/14', '6724582', '1957160650', 292.000000, 295.500000, 286.500000, 291.500000, -0.500000, '6642')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/15', '6338933', '1849671077', 288.500000, 295.500000, 288.000000, 295.500000, 4.000000, '5277')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/16', '4075312', '1199652904', 294.000000, 297.000000, 291.500000, 296.500000, 1.000000, '3727')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/19', '5861684', '1742897483', 297.000000, 299.000000, 294.500000, 298.000000, 1.500000, '4919')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/20', '23512014', '7208324106', 299.500000, 314.500000, 298.000000, 307.500000, 9.500000, '20351')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2308', '2021/04/21', '10585572', '3204460592', 306.000000, 307.000000, 301.000000, 301.000000, -6.500000, '8684')
